,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt
416265,19,10,2022,3,19,15,12.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Tottenham,73,0,0,2,0
416270,20,10,2022,4,18,30,12.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Aston Villa,58,1,0,3,0
416269,20,10,2022,4,19,15,12.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Leeds United,341,2,0,2,0
416259,22,10,2022,6,11,30,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Liverpool,64,0,0,1,0
422480,22,10,2022,6,11,30,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Preston NE,1081,1,1,4,2
422479,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Birmingham,332,2,0,2,1
422472,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Burnley,328,2,0,2,4
422475,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Hull City,322,1,1,2,4
422481,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Huddersfield,394,0,0,0,0
422474,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Norwich,68,0,2,2,2
422477,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Wigan Athletic,75,2,1,2,1
422478,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,West Brom,74,1,1,2,1
416260,22,10,2022,6,14,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Brighton Hove,397,2,0,3,1
422473,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Coventry City,1076,0,0,0,2
422476,22,10,2022,6,14,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Bristol City,387,0,0,2,0
416262,22,10,2022,6,14,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Crystal Palace,354,1,0,3,0
416263,22,10,2022,6,16,30,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Man United,66,0,0,1,1
422470,23,10,2022,7,11,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Cardiff,715,1,0,2,0
422471,23,10,2022,7,11,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Luton Town,389,2,0,4,0
416261,23,10,2022,7,13,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Fulham,63,1,1,2,3
416255,23,10,2022,7,13,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Leicester City,338,0,2,0,4
416264,23,10,2022,7,13,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Brentford,402,3,0,4,0
416258,23,10,2022,7,13,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Arsenal,57,0,1,1,1
416257,23,10,2022,7,15,30,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Newcastle,67,0,2,1,2
422528,4,10,2022,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Blackpool,336,0,0,0,0
422527,4,10,2022,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,QPR,69,0,0,0,1
422529,4,10,2022,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Coventry City,1076,0,0,0,0
422526,4,10,2022,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Huddersfield,394,3,2,3,3
422525,4,10,2022,2,19,0,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Blackburn,59,0,0,1,0
422524,4,10,2022,2,19,0,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Norwich,68,0,0,1,1
422521,5,10,2022,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Birmingham,332,1,0,1,0
422523,5,10,2022,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Millwall,384,1,1,1,1
422519,5,10,2022,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Burnley,328,Stoke,70,0,0,1,1
422520,5,10,2022,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Wigan Athletic,75,1,1,2,1
422518,5,10,2022,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Swansea,72,1,0,1,2
422522,5,10,2022,3,19,0,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,West Brom,74,1,0,1,0
422512,7,10,2022,5,19,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Reading,355,1,1,2,1
416293,8,10,2022,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Leicester City,338,0,1,2,1
416288,8,10,2022,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Southampton,340,2,0,4,0
416291,8,10,2022,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Wolverhampton,76,1,0,3,0
422513,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Sheffield Utd,356,2,1,3,1
422517,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Bristol City,387,2,0,3,0
422515,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Watford,346,1,1,3,1
422511,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Preston NE,1081,1,1,2,3
422507,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Sunderland,71,2,0,2,1
416287,8,10,2022,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Brentford,402,2,0,5,1
422506,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Wigan Athletic,75,Cardiff,715,0,1,1,3
422508,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Burnley,328,0,1,0,1
422514,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Luton Town,389,0,0,0,0
422510,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Middlesbrough,343,1,0,2,0
422516,8,10,2022,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Rotherham Utd,385,1,0,3,0
416292,8,10,2022,6,16,30,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Tottenham,73,0,1,0,1
422509,9,10,2022,7,11,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Hull City,322,1,0,2,0
416290,9,10,2022,7,13,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Leeds United,341,1,1,2,1
416285,9,10,2022,7,13,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Fulham,63,1,1,3,1
416294,9,10,2022,7,15,30,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Liverpool,64,2,1,3,2
416289,9,10,2022,7,18,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Man United,66,1,2,1,2
416286,10,10,2022,1,19,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Aston Villa,58,1,1,1,1
422568,11,10,2022,2,18,45,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Wigan Athletic,75,Blackburn,59,0,0,1,0
422576,12,10,2022,3,18,45,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Preston NE,1081,0,0,2,1
422536,30,9,2022,5,19,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Luton Town,389,0,2,0,2
416304,1,10,2022,6,11,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Tottenham,73,1,1,3,1
422535,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Middlesbrough,343,1,0,1,0
422531,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Burnley,328,0,0,1,1
422537,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Huddersfield,394,2,0,3,1
422533,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Norwich,68,0,1,0,1
416301,1,10,2022,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Newcastle,67,0,3,1,4
422539,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Birmingham,332,0,0,1,1
422541,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Preston NE,1081,0,0,0,0
422530,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Swansea,72,0,1,2,3
416298,1,10,2022,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Brighton Hove,397,1,2,3,3
422532,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Millwall,384,0,0,2,1
416296,1,10,2022,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Everton,62,0,0,1,2
422538,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Wigan Athletic,75,0,1,0,2
422534,1,10,2022,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,QPR,69,0,2,1,2
416302,1,10,2022,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Chelsea,61,1,1,1,2
416303,1,10,2022,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Brentford,402,0,0,0,0
416295,1,10,2022,6,16,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Wolverhampton,76,1,0,2,0
422540,2,10,2022,7,11,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Watford,346,0,1,0,4
416297,2,10,2022,7,13,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Man United,66,4,0,6,3
416300,2,10,2022,7,15,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Aston Villa,58,0,0,0,0
416299,3,10,2022,1,19,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Nottingham,351,3,0,4,0
422556,14,9,2022,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,QPR,69,0,0,0,2
422559,14,9,2022,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Blackpool,336,1,0,3,0
422557,14,9,2022,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Coventry City,1076,2,1,2,2
422558,14,9,2022,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Bristol City,387,2,1,3,2
422554,14,9,2022,3,19,0,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Birmingham,332,1,1,2,3
422555,14,9,2022,3,19,0,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Sunderland,71,0,2,0,3
416314,16,9,2022,5,19,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Southampton,340,1,0,1,0
416307,16,9,2022,5,19,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Fulham,63,1,0,2,3
416305,17,9,2022,6,11,30,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Man City,65,0,2,0,3
422542,17,9,2022,6,11,30,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Hull City,322,0,0,3,0
416308,17,9,2022,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Bournemouth,1044,0,0,1,1
422552,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Burnley,328,Bristol City,387,1,1,2,1
422548,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,West Brom,74,0,1,1,1
422543,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Cardiff,715,1,0,1,0
422545,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Sunderland,71,1,1,2,2
422551,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Blackburn,59,0,0,2,0
422547,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Sheffield Utd,356,0,1,0,2
422553,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Coventry City,1076,0,0,0,0
422549,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Blackpool,336,1,1,2,1
422544,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Wigan Athletic,75,Reading,355,0,0,0,1
422546,17,9,2022,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Stoke,70,0,0,0,0
416306,17,9,2022,6,16,30,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Leicester City,338,2,2,6,2
422550,17,9,2022,6,18,45,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Rotherham Utd,385,0,0,0,0
416313,18,9,2022,7,11,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Arsenal,57,0,2,0,3
416310,18,9,2022,7,13,15,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,West Ham,563,0,0,1,0
422583,4,9,2022,7,11,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Stoke,70,1,1,2,1
416332,4,9,2022,7,13,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Leicester City,338,2,2,5,2
422588,4,9,2022,7,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Sheffield Utd,356,0,1,0,2
422589,4,9,2022,7,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Blackpool,336,0,1,0,1
416329,4,9,2022,7,15,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Arsenal,57,1,0,3,1
422586,5,9,2022,1,19,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Sunderland,71,1,0,1,0
422564,13,9,2022,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Wigan Athletic,75,0,1,1,2
422560,13,9,2022,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Sheffield Utd,356,0,0,0,1
422563,13,9,2022,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Stoke,70,0,2,0,3
422565,13,9,2022,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Watford,346,1,0,2,0
422561,13,9,2022,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Cardiff,715,0,3,2,3
422562,13,9,2022,2,19,0,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Burnley,328,1,1,1,1
422609,26,8,2022,5,19,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Sheffield Utd,356,1,0,1,1
416346,27,8,2022,6,11,30,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Man United,66,0,0,0,1
422606,27,8,2022,6,11,30,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Norwich,68,0,0,0,1
422610,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Coventry City,1076,2,1,3,2
416352,27,8,2022,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Everton,62,0,1,1,1
416348,27,8,2022,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Crystal Palace,354,0,2,4,2
422612,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Bristol City,387,1,1,3,3
416350,27,8,2022,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Leicester City,338,0,0,2,1
422607,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Birmingham,332,1,0,2,0
422603,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Swansea,72,2,0,2,1
422605,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,QPR,69,1,2,2,3
416351,27,8,2022,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Leeds United,341,0,0,1,0
422611,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,West Brom,74,2,1,2,2
416349,27,8,2022,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Bournemouth,1044,5,0,9,0
422613,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Stoke,70,0,1,0,1
422602,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Preston NE,1081,0,0,0,0
422608,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Reading,355,0,1,0,1
422604,27,8,2022,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Wigan Athletic,75,Burnley,328,1,2,1,5
416354,27,8,2022,6,16,30,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Fulham,63,0,0,2,1
416353,28,8,2022,7,13,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,West Ham,563,0,0,0,1
416345,28,8,2022,7,13,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Newcastle,67,1,0,1,1
416347,28,8,2022,7,15,30,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Tottenham,73,0,1,0,2
416342,30,8,2022,2,18,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Brighton Hove,397,0,0,2,1
416338,30,8,2022,2,18,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brentford,402,0,0,1,1
422599,30,8,2022,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Hull City,322,3,0,3,1
422597,30,8,2022,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Wigan Athletic,75,West Brom,74,1,1,1,1
416337,30,8,2022,2,18,45,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Chelsea,61,2,1,2,1
422601,30,8,2022,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Norwich,68,0,0,1,2
422596,30,8,2022,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Luton Town,389,0,0,1,2
422600,30,8,2022,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Burnley,328,Millwall,384,0,0,2,0
422594,30,8,2022,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Reading,355,1,0,4,0
416341,30,8,2022,2,19,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Everton,62,0,1,1,1
422598,30,8,2022,2,19,0,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Middlesbrough,343,1,1,2,1
416335,31,8,2022,3,18,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Nottingham,351,3,0,6,0
416343,31,8,2022,3,18,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Wolverhampton,76,0,0,0,0
416344,31,8,2022,3,18,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Aston Villa,58,1,0,2,1
416339,31,8,2022,3,18,45,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Tottenham,73,0,1,1,1
422595,31,8,2022,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Rotherham Utd,385,0,0,3,0
422591,31,8,2022,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Preston NE,1081,0,0,0,1
422590,31,8,2022,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Swansea,72,0,1,1,1
422592,31,8,2022,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Huddersfield,394,1,0,2,0
422593,31,8,2022,3,19,0,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Blackburn,59,0,1,0,1
416336,31,8,2022,3,19,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Newcastle,67,0,1,2,1
416340,1,9,2022,4,19,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Man United,66,0,1,0,1
422581,2,9,2022,5,19,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Burnley,328,0,1,1,1
416330,3,9,2022,6,11,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Liverpool,64,0,0,0,0
416325,3,9,2022,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Southampton,340,1,0,1,0
416333,3,9,2022,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Leeds United,341,2,1,5,2
416327,3,9,2022,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Bournemouth,1044,2,0,2,3
422578,3,9,2022,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Cardiff,715,0,0,2,0
422585,3,9,2022,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Coventry City,1076,2,0,3,0
422580,3,9,2022,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Bristol City,387,0,1,2,3
422582,3,9,2022,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Watford,346,1,1,1,1
422587,3,9,2022,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Wigan Athletic,75,1,0,1,2
416331,3,9,2022,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,West Ham,563,0,0,2,1
416326,3,9,2022,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Fulham,63,1,0,2,1
416328,3,9,2022,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Crystal Palace,354,0,0,0,0
422584,3,9,2022,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Birmingham,332,0,1,0,1
422579,3,9,2022,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,QPR,69,1,0,1,0
416334,3,9,2022,6,16,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Man City,65,0,0,1,1
416369,15,8,2022,1,19,0,2.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Crystal Palace,354,0,1,1,1
422633,16,8,2022,2,18,45,4.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Huddersfield,394,2,0,2,1
422636,16,8,2022,2,18,45,4.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Luton Town,389,2,0,2,0
422631,16,8,2022,2,18,45,4.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Rotherham Utd,385,0,0,0,0
422630,16,8,2022,2,18,45,4.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Millwall,384,2,0,2,2
